# r1 r2 r3 energy
7.697263232000000066e+00 7.697263232000000066e+00 1.516159999999999730e+00 -1.294129474095115917e-01
7.679483327999999887e+00 7.679483327999999887e+00 1.516639999999999988e+00 -1.294035360315596295e-01
7.661703424000000595e+00 7.661703424000000595e+00 1.517119999999999802e+00 -1.293949459747303077e-01
7.643923519999999527e+00 7.643923519999999527e+00 1.517599999999999838e+00 -1.293871973401832520e-01
7.626143616000000236e+00 7.626143616000000236e+00 1.518079999999999874e+00 -1.293803103290517287e-01
7.608363712000000056e+00 7.608363712000000056e+00 1.518559999999999910e+00 -1.293743052311089603e-01
7.590583807999999877e+00 7.590583807999999877e+00 1.519039999999999946e+00 -1.293692024317547318e-01
7.572803903999999697e+00 7.572803903999999697e+00 1.519519999999999982e+00 -1.293650227459707258e-01
7.555023999999999518e+00 7.555023999999999518e+00 1.520000000000000018e+00 -1.293617873939273133e-01
7.537244096000000226e+00 7.537244096000000226e+00 1.520479999999999832e+00 -1.293595176700849669e-01
7.519464192000000047e+00 7.519464192000000047e+00 1.520959999999999868e+00 -1.293582349086595251e-01
7.501684287999999867e+00 7.501684287999999867e+00 1.521439999999999904e+00 -1.293579604796910865e-01
7.483904383999999688e+00 7.483904383999999688e+00 1.521919999999999940e+00 -1.293587158114295477e-01
7.466124479999999508e+00 7.466124479999999508e+00 1.522399999999999753e+00 -1.293605225240389012e-01
7.448344576000000217e+00 7.448344576000000217e+00 1.522879999999999789e+00 -1.293634023007703138e-01
7.430564672000000037e+00 7.430564672000000037e+00 1.523359999999999825e+00 -1.293673768138305646e-01
7.412784767999999858e+00 7.412784767999999858e+00 1.523839999999999861e+00 -1.293724677090665187e-01
7.395004863999999678e+00 7.395004863999999678e+00 1.524319999999999897e+00 -1.293786965821923374e-01
7.377224959999999498e+00 7.377224959999999498e+00 1.524799999999999933e+00 -1.293860843278533124e-01
7.359445056000000207e+00 7.359445056000000207e+00 1.525279999999999969e+00 -1.293946505873579678e-01
7.341665152000000027e+00 7.341665152000000027e+00 1.525760000000000005e+00 -1.294044147242559561e-01
7.323885247999999848e+00 7.323885247999999848e+00 1.526240000000000041e+00 -1.294153959202584414e-01
7.306105343999999668e+00 7.306105343999999668e+00 1.526720000000000077e+00 -1.294276131539385810e-01
7.288325439999999489e+00 7.288325439999999489e+00 1.527199999999999891e+00 -1.294410855658804371e-01
7.270545536000000197e+00 7.270545536000000197e+00 1.527679999999999927e+00 -1.294558367634171536e-01
7.252765632000000018e+00 7.252765632000000018e+00 1.528159999999999741e+00 -1.294718934016158285e-01
7.234985727999999838e+00 7.234985727999999838e+00 1.528639999999999999e+00 -1.294892821888675438e-01
7.217205823999999659e+00 7.217205823999999659e+00 1.529119999999999813e+00 -1.295080298158291232e-01
7.199425919999999479e+00 7.199425919999999479e+00 1.529599999999999849e+00 -1.295281629403662038e-01
7.181646015999999300e+00 7.181646015999999300e+00 1.530079999999999885e+00 -1.295497030468383826e-01
7.163866111999999120e+00 7.163866111999999120e+00 1.530559999999999921e+00 -1.295726526059188533e-01
7.146086207999999829e+00 7.146086207999999829e+00 1.531039999999999957e+00 -1.295970088690484023e-01
7.128306303999999649e+00 7.128306303999999649e+00 1.531519999999999992e+00 -1.296227679715630243e-01
7.110526399999999470e+00 7.110526399999999470e+00 1.532000000000000028e+00 -1.296499248853355546e-01
7.092746495999999290e+00 7.092746495999999290e+00 1.532479999999999842e+00 -1.296784745682564854e-01
7.074966591999999110e+00 7.074966591999999110e+00 1.532959999999999878e+00 -1.297084556199962768e-01
7.057186687999999819e+00 7.057186687999999819e+00 1.533439999999999914e+00 -1.297399645354593289e-01
7.039406783999999639e+00 7.039406783999999639e+00 1.533919999999999950e+00 -1.297731039354286797e-01
7.021626879999999460e+00 7.021626879999999460e+00 1.534399999999999764e+00 -1.298079790009919465e-01
7.003846975999999280e+00 7.003846975999999280e+00 1.534879999999999800e+00 -1.298446975406540860e-01
6.986067072000000877e+00 6.986067072000000877e+00 1.535359999999999836e+00 -1.298833611131522958e-01
